IssuerId,IssuerId2,BusinessYear,StateCode,SourceName,NetworkName,NetworkURL,RowNumber,MarketCoverage,DentalOnlyPlan
94248,94248,2017,KS,SERFF,Preferred Care Blue National Plus,http://www.bluekc.com/qhp/2017/nationalplus.html,13,Individual,No
94248,94248,2017,KS,SERFF,BlueSelect National Plus with EAN,http://www.bluekc.com/qhp/2017/eannationalplus.html,13,Individual,No
70024,70024,2017,ME,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,Individual,No
76302,76302,2017,ME,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,No
76302,76302,2017,ME,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,Individual,No
78496,78496,2017,ME,SERFF,Indemnity,Indemnity,13,Individual,No
86432,86432,2017,ME,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,Individual,No
96667,96667,2017,ME,SERFF,Harvard Pilgrim Health Care Full Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3465439,13,Individual,No
11083,11083,2017,MI,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2,14,Individual,No
11103,11103,2017,MI,SERFF,First Commonwealth,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,Individual,No
12858,12858,2017,MI,SERFF,DenteMax,www.truassure.com/dentist-search,13,SHOP (Small Group),No
15560,15560,2017,MI,SERFF,PPO Trust,http://www.bcbsm.com/tools/find-a-doctor.html?network=ppo-trust,13,Individual,No
15560,15560,2017,MI,SERFF,Southeast Michigan Local Network,http://www.bcbsm.com/tools/find-a-doctor.html?network=metro-detroit-epo,13,Individual,No
15560,15560,2017,MI,SERFF,PPO Trust IBU,http://www.bcbsm.com/tools/find-a-doctor.html?network=blue-cross-premier-multi-state-ppo,13,Individual,No
15560,15560,2017,MI,SERFF,Dental DNoA Preferred Network,http://www.bcbsm.com/tools/find-a-doctor.html?network=dental,13,SHOP (Small Group),Yes
20393,20393,2017,MI,SERFF,MHP Commercial Provider Network,http://www.mclarenhealthplan.org/mclarenhealthplan/IndividualOnExchangemhp.aspx,13,Individual,Yes
20393,20393,2017,MI,SERFF,MHP Commercial Provider Network,http://www.mclarenhealthplan.org/mclarenhealthplan/smallgrouponexchangemhp.aspx,13,SHOP (Small Group),Yes
26380,26380,2017,MI,SERFF,"DenteMax, LLC",www.dentemax.com,13,Individual,Yes
27093,27093,2017,MI,SERFF,Connection Dental,www.PPOUSA.com,13,SHOP (Small Group),Yes
29241,29241,2017,MI,SERFF,Priority Health PPO,http://www.priorityhealth.com/plans/ppo-provider-directory,13,SHOP (Small Group),No
29698,29698,2017,MI,SERFF,Priority Health HMO,http://www.priorityhealth.com/plans/hmo-pos-provider-directory,13,SHOP (Small Group),Yes
34620,34620,2017,MI,SERFF,Harbor Health Choice,https://www.harborhealthchoice.com/ProviderDirectory,13,SHOP (Small Group),Yes
34930,34930,2017,MI,SERFF,Delta Dental PPO & Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,Individual,Yes
34930,34930,2017,MI,SERFF,Delta Dental PPO Only,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,Yes
35700,35700,2017,MI,SERFF,DenteMax,http://www.bestlife.com/exchange/provider.html,13,Individual,No
36380,36380,2017,MI,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,14,Individual,No
37651,37651,2017,MI,SERFF,HMO,http://www.providerlookuponline.com/HAP/PO7/Gateway.aspx?clientprodcode=sgHMO,15,Individual,No
37651,37651,2017,MI,SERFF,HMO HF Beaumont,http://www.providerlookuponline.com/HAP/PO7/Gateway.aspx?clientprodcode=sghpn3cty,16,Individual,No
37651,37651,2017,MI,SERFF,HMO Genesys,http://www.providerlookuponline.com/HAP/PO7/Gateway.aspx?clientprodcode=sghpnGen,17,Individual,No
37651,37651,2017,MI,SERFF,HMO Henry Ford,http://www.providerlookuponline.com/HAP/PO7/Gateway.aspx?clientprodcode=sghpnHF,18,Individual,No
38791,38791,2017,MI,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,19,Individual,No
40047,40047,2017,MI,SERFF,Molina Marketplace,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=mi&Coverage=MMP,20,Individual,No
41183,41183,2017,MI,SERFF,Ameritas PPO Dental Network,www.standard.com,21,Individual,No
41895,41895,2017,MI,SERFF,CMI Preferred PPO,http://www.consumersmutual.org/provider-directory,22,Individual,No
41895,41895,2017,MI,SERFF,CMI Value EPO,http://www.consumersmutual.org/provider-directory-epo,23,Individual,No
45002,45002,2017,MI,SERFF,Choice,http://shopmi.welcometouhc.com/find-a-doctor,24,Individual,No
45002,45002,2017,MI,SERFF,Navigate & ER Wrap,http://shopmi.welcometouhc.com/find-a-doctor,13,SHOP (Small Group),Yes
46016,46016,2017,MI,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,SHOP (Small Group),Yes
46275,46275,2017,MI,SERFF,Detroit HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=813,13,SHOP (Small Group),No
46275,46275,2017,MI,SERFF,Grand Rapids HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=931,14,SHOP (Small Group),No
47007,47007,2017,MI,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,15,Individual,No
47822,47822,2017,MI,SERFF,Dentemax,www.securiandental.com,13,SHOP (Small Group),Yes
58594,58594,2017,MI,SERFF,Meridian Choice (Bronson),http://www.mhplan.com/meridianchoice/providers/index.php?location=member&page=providerdirectory_live,14,SHOP (Small Group),Yes
60829,60829,2017,MI,SERFF,PHP Full Network,http://www.phphealthanswers.com/traditional-network-plans,15,SHOP (Small Group),Yes
60829,60829,2017,MI,SERFF,PHP Exclusive Network,http://www.phphealthanswers.com/exclusive-network-plans,16,SHOP (Small Group),Yes
61465,61465,2017,MI,SERFF,United of Omaha Network,www.mutualofomaha.com/dental,13,SHOP (Small Group),Yes
62294,62294,2017,MI,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,SHOP (Small Group),Yes
66587,66587,2017,MI,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
67183,67183,2017,MI,SERFF,Total Health Care Network,http://providersearch.thcmi.com/,13,Individual,Yes
67577,67577,2017,MI,SERFF,PPO,http://www.providerlookuponline.com/HAP/PO7/Gateway.aspx?clientprodcode=Pappo,13,SHOP (Small Group),Yes
71667,71667,2017,MI,SERFF,Compass & ER Wrap,http://xmi.welcometouhc.com/find-a-doctor,13,SHOP (Small Group),Yes
74709,74709,2017,MI,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,14,SHOP (Small Group),Yes
75936,75936,2017,MI,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,Individual,Yes
75936,75936,2017,MI,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
79116,79116,2017,MI,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,Individual,Yes
86217,86217,2017,MI,SERFF,GDP DENTAL PROVIDER NETWORK,www.goldendentalplans.com,13,SHOP (Small Group),No
89029,89029,2017,MI,SERFF,Network Savings 1,assuranthealth.com/networksavings1,13,Individual,No
94523,94523,2017,MI,SERFF,Dentegra Dental PPO, http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
98185,98185,2017,MI,SERFF,BCN Commercial,http://www.bcbsm.com/tools/find-a-doctor.html?network=bcn-commercial,13,SHOP (Small Group),No
98185,98185,2017,MI,SERFF,PCP Focus,http://www.bcbsm.com/tools/find-a-doctor.html?network=pcp-focus,13,SHOP (Small Group),Yes
98185,98185,2017,MI,SERFF,Blue Cross Partnered,http://www.bcbsm.com/tools/find-a-doctor.html?network=blue-cross-partnered-hmo,13,SHOP (Small Group),Yes
98185,98185,2017,MI,SERFF,Metro Detroit HMO,http://www.bcbsm.com/tools/find-a-doctor.html?network=metro-detroit-hmo,13,Individual,No
98185,98185,2017,MI,SERFF,Blue Cross Preferred,http://www.bcbsm.com/tools/find-a-doctor.html?network=blue-cross-preferred-hmo,13,SHOP (Small Group),Yes
98185,98185,2017,MI,SERFF,Blue Cross Select,http://www.bcbsm.com/tools/find-a-doctor.html?network=blue-cross-select-hmo,13,SHOP (Small Group),Yes
23603,23603,2017,MT,SERFF,PSN,http://providerdirectory.pacificsource.com,13,Individual,Yes
23603,23603,2017,MT,SERFF,SmartHealth Network,http://providerdirectory.pacificsource.com,13,Individual,No
23603,23603,2017,MT,SERFF,Dental Indemnity,http://providerdirectory.pacificsource.com/,13,SHOP (Small Group),No
24867,24867,2017,MT,SERFF,Network Savings 2,assuranthealth.com/networksavings2,13,SHOP (Small Group),Yes
24867,24867,2017,MT,SERFF,Network Savings 15,assuranthealth.com/networksavings15,13,SHOP (Small Group),Yes
30751,30751,2017,MT,SERFF,Blue Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=MKT,13,Individual,No
30751,30751,2017,MT,SERFF,Blue Cross Blue Shield Montana Dental Network,http://www.bcbs-mt.com/provider_finder/dental.html,14,Individual,No
30751,30751,2017,MT,SERFF,Blue Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=MKT,15,Individual,No
32225,32225,2017,MT,SERFF,Connected Care,http://montanahealthcoop.coventryproviders.com,16,Individual,No
32225,32225,2017,MT,SERFF,Access Care,http://montanahealthcoop.coventryproviders.com,13,SHOP (Small Group),No
46668,46668,2017,MT,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,Yes
59110,59110,2017,MT,SERFF,Indemnity,indemnity.com,13,SHOP (Small Group),Yes
59968,59968,2017,MT,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,Individual,No
62818,62818,2017,MT,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,14,Individual,No
70415,70415,2017,MT,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,14,SHOP (Small Group),No
71788,71788,2017,MT,SERFF,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,15,SHOP (Small Group),No
92216,92216,2017,MT,SERFF,Ameritas PPO Dental Network,www.standard.com,15,Individual,No
93895,93895,2017,MT,SERFF,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
10739,10739,2017,NE,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
15438,15438,2017,NE,SERFF,OA HMO_Alegent_Creighton_Health,http://ne.coventryproviders.com,13,Individual,Yes
15438,15438,2017,NE,SERFF,OA POS_MIPPA,http://ne.coventryproviders.com,14,Individual,Yes
15438,15438,2017,NE,SERFF,OA HMO_Methodist_Health_Partners,http://ne.coventryproviders.com,13,SHOP (Small Group),Yes
15438,15438,2017,NE,SERFF,OA HMO_Accountable Care Alliance,http://ne.coventryproviders.com,13,Individual,No
15438,15438,2017,NE,SERFF,OA HMO_St Elizabeth Regional Medical Center,http://ne.coventryproviders.com,13,Individual,No
15438,15438,2017,NE,SERFF,OA POS_Nebraska,http://ne.coventryproviders.com,14,Individual,No
19524,19524,2017,NE,SERFF,Network Savings 1,assuranthealth.com/networksavings1,15,Individual,No
26099,26099,2017,NE,SERFF,United of Omaha Network,www.mutualofomaha.com/dental,13,SHOP (Small Group),Yes
29678,29678,2017,NE,SERFF,NEtwork BLUE PPO,http://nebraskablue.prismisp.com,13,Individual,Yes
29678,29678,2017,NE,SERFF,Select BlueChoice Three-Tier,http://nebraskablue.prismisp.com,13,SHOP (Small Group),Yes
32600,32600,2017,NE,SERFF,Platinum(Maximum Care/Connection Dental),http://www.dentalselect.com/find-a-provider/find-a-provider-results/,13,Individual,No
36768,36768,2017,NE,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,Individual,Yes
41106,41106,2017,NE,SERFF,Connection Dental,www.PPOUSA.com,13,Individual,No
45550,45550,2017,NE,SERFF,Delta Dental PPO plus Premier,www.deltadentalne.org/selectingADentist,13,Individual,No
50022,50022,2017,NE,SERFF,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,14,Individual,No
64117,64117,2017,NE,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),Yes
64117,64117,2017,NE,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
78502,78502,2017,NE,SERFF,"DenteMax, LLC",www.dentemax.com,13,Individual,No
88667,88667,2017,NE,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,13,SHOP (Small Group),No
90142,90142,2017,NE,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,14,Individual,No
95796,95796,2017,NE,SERFF,Ameritas PPO Dental Network,www.standard.com,14,SHOP (Small Group),No
98048,98048,2017,NE,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,15,SHOP (Small Group),No
59025,59025,2017,NH,SERFF,Harvard Pilgrim Health Care of NE New Hampshire Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3472787,15,Individual,No
59025,59025,2017,NH,SERFF,Harvard Pilgrim Health Care of NE ElevateHealth,"https://www.harvardpilgrim.org/portal/page?_pageid=213,243703&_dad=portal&_schema=PORTAL",16,SHOP (Small Group),No
59822,59822,2017,NH,SERFF,Connection Dental,www.PPOUSA.com,16,Individual,No
61163,61163,2017,NH,SERFF,MHI Network 2,https://www.minutemanhealthdirect.org/Provider_Search/Default.aspx,17,Individual,No
61163,61163,2017,NH,SERFF,MHI Network 1,https://www.minutemanhealthdirect.org/Provider_Search/Default.aspx,17,SHOP (Small Group),No
72953,72953,2017,NH,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,18,Individual,No
72953,72953,2017,NH,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,18,SHOP (Small Group),No
74839,74839,2017,NH,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,19,SHOP (Small Group),No
81787,81787,2017,NH,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,19,Individual,No
87701,87701,2017,NH,SERFF,Delta Dental PPO,http://www.nedelta.com/localdentistsearch,20,SHOP (Small Group),No
96751,96751,2017,NH,SERFF,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?=brand=abcbs,20,Individual,No
96751,96751,2017,NH,SERFF,Pathway X Enhanced with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YGT,21,Individual,No
96751,96751,2017,NH,SERFF,Pathway X with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?=brand=abcbs,22,SHOP (Small Group),No
96751,96751,2017,NH,SERFF,Pathway,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?=brand=abcbs,22,Individual,No
34996,34996,2017,NV,SERFF,Co-Options Simple,http://qa.nevadahealthcoop.org/wp-content/uploads/2018/02/Co-Options-Simple-Provider-Directories.pdf,23,Individual,No
43126,43126,2017,NV,SERFF,NDB Network - SA1MC,http://www.nevadadentalbenefits.com/,24,Individual,No
43126,43126,2017,NV,SERFF,NDB Network - SA2MC,http://www.nevadadentalbenefits.com/,13,SHOP (Small Group),Yes
53694,53694,2017,NV,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,14,SHOP (Small Group),Yes
54199,54199,2017,NV,SERFF,Access Dental,www.premierlife.com/providersearch,15,SHOP (Small Group),Yes
60156,60156,2017,NV,SERFF,Pathway X - HMO with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,16,SHOP (Small Group),Yes
75719,75719,2017,NV,SERFF,BEST Life PPO Network,http://www.bestlife.com/exchange/provider.html,13,Individual,Yes
86438,86438,2017,NV,SERFF,Health Link EPO,http://www.libertydentalplan.com/Nevada/sshix/search.aspx,13,SHOP (Small Group),Yes
88671,88671,2017,NV,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
95865,95865,2017,NV,SERFF,My HPN HMO (Individual),www.myhpnonline.com,13,SHOP (Small Group),Yes
14650,14650,2017,OH,SERFF,Network Savings 1,assuranthealth.com/networksavings1,13,SHOP (Small Group),Yes
14650,14650,2017,OH,SERFF,Network Savings 3,assuranthealth.com/networksavings3,13,Individual,Yes
16204,16204,2017,OH,SERFF,InHealth QHP Network,http://ohioppoconnect.com/providersearch.aspx,13,Individual,No
16204,16204,2017,OH,SERFF,InHealth Network,http://ohioppoconnect.com/providersearch.aspx,14,Individual,No
20126,20126,2017,OH,SERFF,HealthSpan Integrated Care,http://www.healthspan.org/findaprovider,15,Individual,No
26734,26734,2017,OH,SERFF,Premier Health Plan,www.premierhealthplan.org/Find-a-Doctor,16,Individual,No
28162,28162,2017,OH,SERFF,AultCare PPO,http://www.aultcare.com/myProviders,17,Individual,No
28162,28162,2017,OH,SERFF,AultCare Select PPO,http://www.aultcare.com/exchangeproviders,18,Individual,No
28162,28162,2017,OH,SERFF,Aultra Dental,http://www.aultragroup.com/Application/UCLCM/l/Members/4/29/aultradentalProviderDirectory/aultragroup/UCPortal.aspx,13,SHOP (Small Group),Yes
29276,29276,2017,OH,SERFF,Pathway X Tiered Hospital w/ Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JWR,13,Individual,Yes
29276,29276,2017,OH,SERFF,Blue Access,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JWJ,13,SHOP (Small Group),No
29276,29276,2017,OH,SERFF,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,13,Individual,No
30042,30042,2017,OH,SERFF,Preferred Network,http://www.superiordental.com/findDentist.asp,14,Individual,No
31410,31410,2017,OH,SERFF,DenteMax Plus,http://www.alwayscarebenefits.com/comm/providers/OHDentalProviderDirectory.pdf,14,SHOP (Small Group),No
32795,32795,2017,OH,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,15,Individual,No
33931,33931,2017,OH,SERFF,Compass,http://xoh.welcometouhc.com/find-a-doctor,16,Individual,No
34968,34968,2017,OH,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
34968,34968,2017,OH,SERFF,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,Individual,No
34968,34968,2017,OH,SERFF,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,SHOP (Small Group),No
34968,34968,2017,OH,SERFF,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
41047,41047,2017,OH,SERFF,Buckeye Community Health Plan,http://ambetter.bchpohio.com/findadoc,13,SHOP (Small Group),Yes
47509,47509,2017,OH,SERFF,DenteMax,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
48333,48333,2017,OH,SERFF,Ameritas PPO Dental Network,www.standard.com,13,Individual,No
52664,52664,2017,OH,SERFF,SCConnect,http://findadoctor.arvatocim.com/Search.aspx?Summa=&Network=SEFI&PlanName=SC+Connect+(Fully+-+Insured)&ProvType=PHY&SearchOption=Name&Miles=25,14,Individual,No
52664,52664,2017,OH,SERFF,SCSelect,http://findadoctor.arvatocim.com/Search.aspx?Summa=&Network=SEFI&PlanName=SC+Select+(Fully+-+Insured)&ProvType=PHY&SearchOption=Name&Miles=25,15,Individual,No
55371,55371,2017,OH,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
59401,59401,2017,OH,SERFF,Managed DentalGuard,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
64156,64156,2017,OH,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,Individual,Yes
64353,64353,2017,OH,SERFF,Molina Exchange Network,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=oh&Coverage=MMP,13,Individual,No
65869,65869,2017,OH,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,Individual,No
65869,65869,2017,OH,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,15,Individual,No
66083,66083,2017,OH,SERFF,Cincinnati/Northern KY HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=750,16,Individual,No
66083,66083,2017,OH,SERFF,Dayton HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=814,13,SHOP (Small Group),Yes
67129,67129,2017,OH,SERFF,OAMC_Ohio,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,Individual,Yes
68158,68158,2017,OH,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,14,SHOP (Small Group),Yes
70318,70318,2017,OH,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,15,SHOP (Small Group),Yes
73292,73292,2017,OH,SERFF,Connection Dental,www.PPOUSA.com,13,SHOP (Small Group),Yes
74313,74313,2017,OH,SERFF,Paramount Insurance Company,www.paramounthealthcare.com/shop,13,SHOP (Small Group),Yes
74313,74313,2017,OH,SERFF,Paramount Insurance Company,www.paramounthealthcare.com/marketplace,13,SHOP (Small Group),Yes
76018,76018,2017,OH,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,Individual,No
77552,77552,2017,OH,SERFF,CareSource 2,www.caresource.com/just4me/OH,13,SHOP (Small Group),No
77552,77552,2017,OH,SERFF,CareSource 3,www.caresource.com/just4me/OH,14,Individual,No
77552,77552,2017,OH,SERFF,CareSource 4,www.caresource.com/just4me/OH,13,SHOP (Small Group),Yes
77552,77552,2017,OH,SERFF,CareSource 5,www.caresource.com/just4me/OH,13,SHOP (Small Group),Yes
79539,79539,2017,OH,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,Individual,Yes
80627,80627,2017,OH,SERFF,Dentemax,http://www2.dentemax.com/Members/FindADentist.aspx,14,Individual,Yes
86728,86728,2017,OH,SERFF,Delta Dental PPO & Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
86728,86728,2017,OH,SERFF,Delta Dental PPO Only,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
89819,89819,2017,OH,SERFF,DenteMax,www.truassure.com/dentist-search,13,Individual,No
91261,91261,2017,OH,SERFF,"DenteMax, LLC",www.dentemax.com,13,SHOP (Small Group),No
92036,92036,2017,OH,SERFF,HealthSpan Select,www.healthspan.org/findaprovider,13,SHOP (Small Group),Yes
95466,95466,2017,OH,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,SHOP (Small Group),Yes
97596,97596,2017,OH,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,SHOP (Small Group),Yes
99734,99734,2017,OH,SERFF,DSP PPO Network,Fad.dentalcareplus.com,13,Individual,Yes
99734,99734,2017,OH,SERFF,DCP HMO Network,Fad.dentalcareplus.com,13,SHOP (Small Group),No
99734,99734,2017,OH,SERFF,PPO On-Exchange Network,Hixfad.dentalcareplus.com,14,Individual,No
99969,99969,2017,OH,SERFF,SuperMed Network,https://providersearch.medmutual.com/default.aspx?product=SM%2b,15,Individual,No
99969,99969,2017,OH,SERFF,Dental-Dentemax,http://www2.dentemax.com/Members/FindADentist.aspx,16,Individual,Yes
10091,10091,2017,OR,SERFF,PSN,http://providerdirectory.pacificsource.com,16,SHOP (Small Group),Yes
10091,10091,2017,OR,SERFF,SmartHealth Network,http://providerdirectory.pacificsource.com,13,Individual,No
10091,10091,2017,OR,SERFF,SmartChoice Network,http://providerdirectory.pacificsource.com,13,SHOP (Small Group),No
10091,10091,2017,OR,SERFF,Dental Advantage Network,http://providerdirectory.pacificsource.com,13,SHOP (Small Group),Yes
10091,10091,2017,OR,SERFF,Dental Advantage Essentials Network,http://providerdirectory.pacificsource.com,13,SHOP (Small Group),Yes
25486,25486,2017,OR,SERFF,Dental Health Services,www.dentalhealthservices.com,13,Individual,No
28415,28415,2017,OR,SERFF,Delta Dental PPO,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,13,SHOP (Small Group),No
32536,32536,2017,OR,SERFF,ATRIO,www.atriohp.com,13,Individual,No
39424,39424,2017,OR,SERFF,Connexus,www.modahealth.com/eenroll/find-provider?type=medical,13,Individual,No
39424,39424,2017,OR,SERFF,CCN,www.modahealth.com/eenroll/find-provider?type=medical,13,SHOP (Small Group),Yes
39424,39424,2017,OR,SERFF,Rose City,www.modahealth.com/eenroll/find-provider?type=medical,13,Individual,Yes
56707,56707,2017,OR,SERFF,Providence EPO Network,http://www.providencehealthplan.com/providerdirectory,14,SHOP (Small Group),Yes
56707,56707,2017,OR,SERFF,Providence EPO Network,www.ProvidenceHealthPlan.com/providerdirectory,13,Individual,Yes
56707,56707,2017,OR,SERFF,Providence Choice Network,http://www.providencehealthplan.com/providerdirectory,13,SHOP (Small Group),Yes
56707,56707,2017,OR,SERFF,Providence Connect Network,http://www.providencehealthplan.com/providerdirectory,13,SHOP (Small Group),Yes
60013,60013,2017,OR,SERFF,"Willamette Dental Group, P.C.",http://www.WillametteDental.com/locations.htm,13,SHOP (Small Group),No
60257,60257,2017,OR,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,No
60257,60257,2017,OR,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,No
63474,63474,2017,OR,SERFF,Value PPO,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,14,SHOP (Small Group),No
63474,63474,2017,OR,SERFF,Legacy Health,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,15,SHOP (Small Group),No
63474,63474,2017,OR,SERFF,MyChoice Northwest,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,15,Individual,No
63474,63474,2017,OR,SERFF,Willamette Valley Health Solutions,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,16,SHOP (Small Group),No
63474,63474,2017,OR,SERFF,Mid-Valley,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,16,Individual,No
68420,68420,2017,OR,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
71287,71287,2017,OR,SERFF,Participating Medical,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,13,Individual,No
